#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
VIETmisc.8114.a;This is a tragedy.;;;;;;;;;;;;x
VIETmisc.8114.b;Ha! Weakling!;;;;;;;;;;;;x
VIETmisc.8114.c;Imprison his "friend"!;;;;;;;;;;;;x
VIETmisc.8115.desc;You decided to see the beach at night out of curiosity, and was rewarded with a wonderful sight: the lovely moon, dancing around the stars, reflected on the ocean waves.;;;;;;;;;;;;x
VIETmisc.8115.a;I'm glad I came here!;;;;;;;;;;;;x
VIETmisc.8116.desc;While hunting we recently killed a wolf. Its fur was quite luxurious, unlike any other wolf! We should make a pelt out of it.;;;;;;;;;;;;x
VIETmisc.8116.a;I will decorate one of my rooms with it.;;;;;;;;;;;;x
VIETmisc.8116.b;This isn't necessary for me.;;;;;;;;;;;;x
VIETmisc.8117.desc;The silversmith said he was willing to sell you a fine set of silverware for a good price. Judging by how luxurious the set looks, this seems like a great deal! However, as some in your court have pointed out, do you really need more symbols of your wealth and influence?;;;;;;;;;;;;x
VIETmisc.8117.a;Why not? I'm not vain - I just like nice things!;;;;;;;;;;;;x
VIETmisc.8117.b;They're not wrong. I already have enough tableware.;;;;;;;;;;;;x
VIETmisc.8118.desc;The merchant hands me the colorful quill pen, and explains it was made using the feather of an exotic, rare, mythical bird that lives in the legendary tropical island of so-and-so. It is even said this bird has gone extinct, so if I want to buy this quill, I will have to pay a hefty price.;;;;;;;;;;;;x
VIETmisc.8118.a;I can afford such a fine quill.;;;;;;;;;;;;x
VIETmisc.8118.b;On second thought, I'm not interested.;;;;;;;;;;;;x
VIETmisc.8119.desc;I've grown fond of one of the goblets I use to drink beverages during my meals. Since I'm so attached to it, perhaps I should just keep it with me and use it from now on, instead of other goblets.;;;;;;;;;;;;x
VIETmisc.8119.a;Yes! It will be my special goblet.;;;;;;;;;;;;x
VIETmisc.8119.b;Getting obsessed with one goblet is weird.;;;;;;;;;;;;x
VIETmisc.8120.desc;You are presented with a gift of a lovely pitcher by some local nobles stopping by to pay a visit. You politely thank them and resume business. Afterwards, you take some time to examine the pitcher. It is definitely a higher quality one, with unique engravings and decorations on it.;;;;;;;;;;;;x
VIETmisc.8120.a;Keep it around for important occasions.;;;;;;;;;;;;x
VIETmisc.8120.b;Throw it somewhere. It's not that special.;;;;;;;;;;;;x
VIETmisc.8121.desc;Bravo, bravo! The bard you hired played most beautifully. After the performance, you talk with him and the conversation drifts to the topic of his lutes, which are quite ornate and lovely to look at. He says he has one lute he doesn't play with anymore, finding it unsatisfactory. When he shows it to you, you're impressed with its appearance, and he says he can sell it to you for a low price.;;;;;;;;;;;;x
VIETmisc.8121.a;I'll buy it!;;;;;;;;;;;;x
VIETmisc.8121.b;I'll convince him to sell it for less.;;;;;;;;;;;;x
VIETmisc.8121.c;I can haggle for a lower price.;;;;;;;;;;;;x
VIETmisc.8121.d;That's fine, I'm not interested.;;;;;;;;;;;;x
VIETmisc.8122.desc;Many claim the local locksmith can make a lock so hard to open, no one will ever lockpick it. Since many people vouch for this man, you consider asking him to design a special chest for you. Whether it's valuables, incriminating letters, or precious mementos, it will keep anything safe - as long as you have the key, of course.;;;;;;;;;;;;x
VIETmisc.8122.a;I will order one to my specifications.;;;;;;;;;;;;x
VIETmisc.8122.b;I have nothing to hide, so I don't need it.;;;;;;;;;;;;x
VIETmisc.8123.desc;There is a glassmith living nearby who can make glass that is very clear, an extremely difficult feat to achieve. You consider buying a hand mirror made by this fellow.;;;;;;;;;;;;x
VIETmisc.8123.a;I can afford to buy this.;;;;;;;;;;;;x
VIETmisc.8123.b;My current mirrors are poorer quality but I'm fine with them.;;;;;;;;;;;;x
VIETmisc.8124.desc;Chess is a popular game nowadays. Even if I don't play it much, it might be worth it to invest in commissioning an artisan to fashion a quality chess set for me in case I ever need it, if only to present myself as a modern, sociable leader.;;;;;;;;;;;;x
VIETmisc.8124.a;Let's go find ourselves that chess set!;;;;;;;;;;;;x
VIETmisc.8124.b;This is a waste of my money.;;;;;;;;;;;;x
VIETmisc.8125.desc;A local scholar recently returned from his travels abroad, and you invited him over to share stories of all he saw and recorded. He shows you some porcelain chopsticks he received from a friend he made there. He says he wishes to present them to you as a gift.;;;;;;;;;;;;x
VIETmisc.8125.a;Thanks! My old chopsticks are so drab and wretched by comparison.;;;;;;;;;;;;x
VIETmisc.8125.b;Thanks! I don't know how to use them, but they can be decoration somewhere.;;;;;;;;;;;;x
VIETmisc.8125.c;No thanks, I'm fine.;;;;;;;;;;;;x
VIETmisc.8126.desc;Playing dice is often associated with the lower classes, gamblers, criminals, and those of little consequence, but even the upper echelons of society enjoy some good dice games. Lately, I've been interested in them, and an acquaintance of mine says they have a spare pair of dice - of lovely appearance, fit for a person of high station like me - they can lend me if I ever need it.;;;;;;;;;;;;x
VIETmisc.8126.a;Sure, why not?;;;;;;;;;;;;x
VIETmisc.8126.b;It's okay, I don't think dice games are my sort of thing.;;;;;;;;;;;;x
VIETmisc.8127.desc;My feet feel so sore, tired, and outright miserable lately. I've thought about buying some silk slippers to walk around in when in my private quarters.;;;;;;;;;;;;x
VIETmisc.8127.a;Yes! That's a good idea.;;;;;;;;;;;;x
VIETmisc.8127.b;No, no. That's too extravagant.;;;;;;;;;;;;x
VIETmisc.8128.desc;The nearby land sometimes produces some fascinating finds. While walking back home one day, I saw something odd sticking out of the ground. I and my guards unearthed what scholars call an ostracon, an ancient pottery shard with inscriptions on it. This ostracon's inscriptions look crude, but it could make for a nice decoration in my residence to show how intellectual I am....;;;;;;;;;;;;x
VIETmisc.8128.a;Yes, let's put it up somewhere!;;;;;;;;;;;;x
VIETmisc.8128.b;I will donate it to some local scholars for study.;;;;;;;;;;;;x
VIETmisc.8128.c;It could be filled with ancient, evil curses! Destroy it!;;;;;;;;;;;;x
VIETmisc.8129.desc;You come across a farmer who has a scarecrow with a most curious appearance: it is an ancient terracotta sculpture he found buried in the ground a year or two ago. The clay figurine depicts a person, with an elongated and stylized face, wearing jewels and ornaments. It is smooth and beautifully made, and it would be a shame to let it remain a scarecrow...;;;;;;;;;;;;x
VIETmisc.8129.a;The farmer looks happy with it;;;;;;;;;;;;x
VIETmisc.8129.b;Buy it from the farmer;;;;;;;;;;;;x
VIETmisc.8129.c;Force the farmer to hand it over;;;;;;;;;;;;x
VIETmisc.8129.d;Persuade the farmer to give it for free;;;;;;;;;;;;x
VIETmisc.8130.desc;A clay tablet was recently found by one of your servants, stashed in a nearby cave. Such a discovery is rare but not unheard of - occasionally people stumble on entire caches of these, though this one is particularly well-preserved. For centuries, the wisest scholars of the region have attempted to decipher this ancient writing, which appears like little wedges, to no avail.;;;;;;;;;;;;x
VIETmisc.8130.a;Keep the tablet for myself.;;;;;;;;;;;;x
VIETmisc.8130.b;Give it to a scholar - it'll be of more use that way.;;;;;;;;;;;;x
VIETmisc.8130.c;Throw it away, I don't care about it.;;;;;;;;;;;;x
VIETmisc.8130.d;My servant can keep it, as he found it.;;;;;;;;;;;;x
VIETmisc.8131.desc;According to Confederacy records, in ancient times, the people dwelling where we are now were said to be uncivilized barbarians. It is certain a good number of the local leadership are descended from such people, so having such barbarian ancestors must be a stain on their honor and pride.;;;;;;;;;;;;x
VIETmisc.8131.a;We have learned much and are no longer savages!;;;;;;;;;;;;x
VIETmisc.8131.b;We were never barbarians to begin with - those are lies!;;;;;;;;;;;;x
VIETmisc.8131.c;We aren't related to those barbarians! My family's roots lie elsewhere.;;;;;;;;;;;;x
VIETmisc.8131.d;Confederates were just as merciless and vile as the barbarians.;;;;;;;;;;;;x
VIETmisc.8132.desc;I got lost and stumbled on what appeared to be an ancient graveyard or burial tomb. With much trepidation I tried to leave quickly as to not disturb the dead, when I fell into a hole and found myself face to face with a mummy! The mummy appeared to be of some woman, and it stared back at me with its empty  eye sockets.;;;;;;;;;;;;x
VIETmisc.8132.a;"My apologies for disturbing! I am lost.";;;;;;;;;;;;x
VIETmisc.8132.b;Quietly get out and find my way home.;;;;;;;;;;;;x
VIETmisc.8132.c;"Ha! I'm not scared of some dead body.";;;;;;;;;;;;x
VIETmisc.8133.desc;Eventually my guards found me and brought me home. Later that night, I dreamt that I was visited by a beautiful young lady, wearing black, and whose appearance seemed familiar. Her eyes were red with fury, her mouth a menacing grin that showed fanged teeth, and I felt a chill down my spine. "How dare you insult me, you worm! Do you know who I am? I am the ancient princess of these lands! I curse you for your insolence!";;;;;;;;;;;;x
VIETmisc.8133.a;I woke up, feeling strange.;;;;;;;;;;;;x
VIETmisc.8134.desc;Eventually my guards found me and brought me home. Later that night, I dreamt that I was visited by a beautiful young lady, wearing white, and whose appearance seemed familiar. Her doe eyes were soft, her mouth curled into a gentle smile, and I felt a sense of utmost comfort. "Do not fear. You are a good person. Few would speak with a mummy so kindly - I am the spirit of that mummy you met earlier, the ancient princess of these lands, and I give you my blessings.";;;;;;;;;;;;x
VIETmisc.8134.a;I woke up, feeling relaxed.;;;;;;;;;;;;x
VIETmisc.8135.desc;As part of your official duties, you are meeting a group of scholars from a particular part of your realm. They take you and your entourage on a trip to a nearby ruins. The leader among them begins to explain the history of these ruins and who made them, but this stuffy academic has a rather dry and boring manner of speaking, and you find yourself falling asleep.;;;;;;;;;;;;x
VIETmisc.8135.a;I'll take a nap - I'm the [Root.GetTitle], they won't protest!;;;;;;;;;;;;x
VIETmisc.8135.b;I'll pretend to listen while admiring the scenery.;;;;;;;;;;;;x
VIETmisc.8135.c;"Actually, according to the treatise written by...";;;;;;;;;;;;x
VIET_scholar_lecture_correction; \n\nYou correct the scholars and impress them with your knowledge.;;;;;;;;;;;;x
VIETmisc.8136.desc;An ancient marble statue of a man was discovered buried in the wilderness. According to various scholars' assertions, it was perhaps made before the Event. Regardless, perhaps you would like to keep this statue for yourself?;;;;;;;;;;;;x
VIETmisc.8136.a;Those chiseled muscles... I like them....;;;;;;;;;;;;x
VIETmisc.8136.b;I am not interested in keeping this false idol!;;;;;;;;;;;;x
VIETmisc.8136.c;It'd be a fitting decoration in one of my rooms.;;;;;;;;;;;;x
VIETmisc.8136.d;I want to spend some time studying this statue.;;;;;;;;;;;;x
VIETmisc.8137.desc;The elders are telling me stories about the foreign peoples who came to Caribbean many centuries ago, in ancient times. The ones that interest me the most are the...;;;;;;;;;;;;x
VIETmisc.8137.a;the whitemen;;;;;;;;;;;;x
VIETmisc.8137.b;the blackmen;;;;;;;;;;;;x
VIETmisc.8137.c;the brownmen;;;;;;;;;;;;x
VIETmisc.8137.d;the redmen;;;;;;;;;;;;x
VIETmisc.8138.desc;The elders are telling me stories about the barbarians who interacted with the Holy Columbian Confederacy. The ones that interest me the most are the...;;;;;;;;;;;;x
VIETmisc.8138.a;the Antiquarians;;;;;;;;;;;;x
VIETmisc.8138.b;the Snakemen;;;;;;;;;;;;x
VIETmisc.8138.c;the Fetishists;;;;;;;;;;;;x
VIETmisc.8138.d;the Floridamen;;;;;;;;;;;;x
VIETmisc.8139.desc;The elders are telling me stories about the foreigners who interacted with the Californians. The ones that interest me the most are the...;;;;;;;;;;;;x
VIETmisc.8139.a;the Tree Huggers;;;;;;;;;;;;x
VIETmisc.8139.b;the Sand Doves;;;;;;;;;;;;x
VIETmisc.8139.c;the Yimbies;;;;;;;;;;;;x
VIETmisc.8139.d;the Rock Doves;;;;;;;;;;;;x
VIETmisc.8140.desc;High in a mountainous part of your realm, there are ancient ruins built of rock and stone. Perhaps it was once a shrine, or someone's house, or an ancient fortress. Though much of it has fallen apart, some of it is still remarkably preserved and recently, these ruins have become increasingly popular among shepherds, trade caravans, and other travelers as a resting location, and there are proposals to improve it by building an inn. Besides the inn, we can also build...;;;;;;;;;;;;x
VIETmisc.8140.a;Never mind. We don't have the resources at this time.;;;;;;;;;;;;x
VIETmisc.8140.b;A house of worship for the faithful.;;;;;;;;;;;;x
VIETmisc.8140.c;An additional wing for the inn.;;;;;;;;;;;;x
VIETmisc.8140.d;A military outpost to protect the area.;;;;;;;;;;;;x
VIETmisc.8141.desc;While on patrol recently in the mountains, a few of your soldiers got lost. Miraculously, they all survived with no major injuries. What more, they stumbled on an ancient cache buried deep in a small mountain shrine that must have been untouched for centuries, if not longer. They present their findings to you.;;;;;;;;;;;;x
VIETmisc.8141.a;Excellent, excellent!;;;;;;;;;;;;x
VIETmisc.8141.b;Split some of it with the soldiers - that's only fair.;;;;;;;;;;;;x
VIETmisc.8141.c;Let the soldiers have it all, for they found it.;;;;;;;;;;;;x
VIETmisc.8142.desc;I am sightseeing a part of my realm today. Having journeyed far, I and several of my companions are weary and tired. We spot some ruins in the distance. They are decrepit, but enough for us to rest in. I make myself comfortable, leaning a smooth, carved stone, and as I fall asleep I mutter to myself:;;;;;;;;;;;;x
VIETmisc.8142.a;What an impressive sight this place must have been...;;;;;;;;;;;;x
VIETmisc.8143.title;It Was Beautiful;;;;;;;;;;;;x
VIETmisc.8143.desc;A man I do not recognize approaches me. "It was an impressive sight," he tells me with authority. "It was, many centuries ago, when it was my home."\n\nI ask him, "You lived here?"\n\nSuddenly, the landscape before me changes! The ruins disappear, and instead I see a magnificent building in a style I do not recognize, surrounded by a spectacular landscape. The man gestures, and answers, "I did, and it was beautiful."\n\nI admire the scenery for some time, before I gradually wake up and find myself back in the ruins. The man from my dream is nowhere to be seen.;;;;;;;;;;;;x
VIETmisc.8143.a;And what a dream that was!;;;;;;;;;;;;x
VIETmisc.8144.desc;"By [Root.Religion.GetRandomGodName]! A handsome man in our town at last!" the barmaid says, blushing and smiling as you enter the tavern. You are here to meet a few local patricians on official business, but it will be at least an hour or so before they arrive, so perhaps you can distract myself with this girl...;;;;;;;;;;;;x
VIETmisc.8144.a;She's obviously saying that to get tips. Ignore her.;;;;;;;;;;;;x
VIETmisc.8144.b;Have a friendly chat with her, but nothing inappropriate.;;;;;;;;;;;;x
VIETmisc.8144.c;Flirt with her, but not too seriously.;;;;;;;;;;;;x
VIETmisc.8144.d;One hour is enough for a bit of fun...;;;;;;;;;;;;x
VIETmisc.8144.e;I'm not interested in women anyways.;;;;;;;;;;;;x
VIETmisc.8145.desc;I am at a small feast, hosted by a local nobleman. One of his children, a charming [Root.GetBoyGirlOpp], tries to make small talk with me, and coyly says, "It's a fine day with you around...." This [Root.GetBoyGirlOpp] is clearly inexperienced at conversing with [Root.GetHerHisOpp] betters, but it is endearing. As the two of you continue talking, I see that [Root.GetSheHeOpp] perhaps has some potential.;;;;;;;;;;;;x
VIETmisc.8145.a;Give [Root.GetHerHim] some advice and kind words.;;;;;;;;;;;;x
VIETmisc.8145.b;This is boring. I'll find someone else to talk to.;;;;;;;;;;;;x
VIETmisc.8145.c;I'll suggest to [Root.GetHerHisOpp] father that [Root.GetSheHeOpp] could join my court.;;;;;;;;;;;;x
VIET_nice_day_with_you_around_tooltip; \n\n\nIt will undoubtedly offer better opportunities than living in this small mansion forever.;;;;;;;;;;;;x
VIETmisc.8146.desc;A strange mercenary has come to my court from faraway lands. She is a woman, for one thing. Though not too old, she bears a number of battle wounds, and her demeanor suggests she is tough as nails. She tells me, if a bit ominously, "Death is my art, and like all artists, I seek a patron. For a mere handful of gold, I will follow you into any danger.";;;;;;;;;;;;x
VIETmisc.8146.a;She's an unconventional sort, but hire her anyways!;;;;;;;;;;;;x
VIETmisc.8146.b;No, that's fine. Thank her for the offer nevertheless.;;;;;;;;;;;;x
VIETmisc.8146.c;Hah! A woman thinks she can actually fight?;;;;;;;;;;;;x
VIETmisc.8147.desc;I am visiting some of the peasants nearby, to better gauge how things are going in my realm, or at least to pretend I care. I ask one of them how they expect the next harvest to go. "There's a nip in the air," the farmer says in his rustic dialect. "Cold won't be good for my crops.";;;;;;;;;;;;x
VIETmisc.8147.a;Not my problem, so good luck with that.;;;;;;;;;;;;x
VIETmisc.8147.b;Don't worry. Things will be fine. I promise you!;;;;;;;;;;;;x
VIETmisc.8147.c;Pray to [Root.Religion.GetRandomGodName] that nothing happens.;;;;;;;;;;;;x
VIETmisc.8147.d;I see. Let's hope the cold won't be that bad.;;;;;;;;;;;;x
VIETmisc.8148.desc;The village market is always a bustling place. While waiting for someone, I idly watch people. From earnest farmers selling and buying produce to crafty merchants from exotic lands, there are so many here. I notice there is a little girl working at the stall next to me, so I ask her what she is doing here. "I sell fruits and vegetables with my mother. It's fun most days but hard work.";;;;;;;;;;;;x
VIETmisc.8148.a;Better get used to a life of hard work, kid.;;;;;;;;;;;;x
VIETmisc.8148.b;That's the wrong attitude! Sometimes you have to relax.;;;;;;;;;;;;x
VIETmisc.8148.c;Work is pointless without the help of [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
VIETmisc.8148.d;You're admirable! Maybe there is hope for the future after all.;;;;;;;;;;;;x
VIETmisc.8149.desc;You're bored one day and getting to know one of your guards, a friendly fellow who's also something of an amateur poet. "You know what's wrong with the world these days? Everyone is obsessed with death. People have forgotten humor, poetry and romance. I love a good sword fight as much as the next man, but there's more to life.";;;;;;;;;;;;x
VIETmisc.8149.a;We can't let frivolous follies distract us, though.;;;;;;;;;;;;x
VIETmisc.8149.b;You're just a lazy loafer, aren't you?;;;;;;;;;;;;x
VIETmisc.8149.c;True enough words! People need to relax.;;;;;;;;;;;;x
VIETmisc.8149.d;I like your attitude! Would you like a promotion?;;;;;;;;;;;;x
VIETmisc.8150.desc;In the hills of [Root.Capital.GetName], there are some mining operations that bring in much needed profit to the local towns. While visiting one such mining town I learn about its most peculiar arrangement. The town's two mines are owned by a married couple, except they are business rivals. Thus, husband and wife each own one mine and compete against each other.;;;;;;;;;;;;x
VIETmisc.8150.a;The townsfolk say they constantly bicker.;;;;;;;;;;;;x
VIETmisc.8151.tooltip;How are they still married?;;;;;;;;;;;;x
VIETmisc.8151.desc;Somehow, years ago, the husband and wife had a falling out, and are now trying to drive each other out of business. This absurd situation confounds and troubles the townspeople, but given the profits the mines bring in, they decide to live with it. Now, however, with my coming, the husband and wife demand that I support one of them in favor of the other. On one hand, there is no legal need for me to get involved in their bizarre squabble. On the other hand, it's clear the husband and wife still care about each other and they're just too proud to believe otherwise, not to mention I could gain some sort of financial benefit from this too by getting a good business deal with one of them.;;;;;;;;;;;;x
VIETmisc.8151.a;The husband seems more reliable than his shrewish wife.;;;;;;;;;;;;x
VIETmisc.8151.b;The wife seems sharper than her oafish husband.;;;;;;;;;;;;x
VIETmisc.8151.c;Perhaps I can resolve their marital troubles.;;;;;;;;;;;;x
VIETmisc.8151.d;I think I can work out a profitable arrangement with both.;;;;;;;;;;;;x
VIETmisc.8151.e;Why should I get involved with this?;;;;;;;;;;;;x
VIETmisc.8152.desc;A maid is helping me clean out my room. She is infamous for having a sarcastic and occasionally absent-minded personality, even if she is quite capable and undyingly loyal. I hand her a few things to put in the garbage dump, and she rolls her eyes and says sarcastically, "I am sworn to carry your burdens.";;;;;;;;;;;;x
VIETmisc.8152.a;Don't talk such rot. I am your liege!;;;;;;;;;;;;x
VIETmisc.8152.b;Ha ha! Funny as always!;;;;;;;;;;;;x
VIETmisc.8152.c;I need more sharp, witty people like you at court.;;;;;;;;;;;;x
VIET_why_hire_lydia; \n\n\nI don't trust those who use insincere smiles and dishonest flattery.;;;;;;;;;;;;x
VIETmisc.8153.desc;I come across a peasant on the road and try to talk with him. "Come to gawk at a [Root.Culture.GetName] commoner?" he snaps, before quickly apologizing, "I mean no offense. I am but a humble farmer. Not a... a great [Root.GetTitle], like you.";;;;;;;;;;;;x
VIETmisc.8153.a;No worries. Are you doing alright?;;;;;;;;;;;;x
VIETmisc.8153.b;Insolent wretch! I was trying to be friendly!;;;;;;;;;;;;x
VIETmisc.8153.c;Guards, beat this man to teach him a lesson.;;;;;;;;;;;;x
VIETmisc.8153.d;Guards, imprison this vile knave!;;;;;;;;;;;;x
VIETmisc.8154.desc;Today you are in town and paying a visit to someone, and overhear an elderly gentleman saying, "The security in [Root.Capital.GetName] is terrible. Shameful, that's what it is." He then continues to criticize your guards and your decisions in regard to protecting the region, without noticing you are right there!;;;;;;;;;;;;x
VIETmisc.8154.a;Ignore him.;;;;;;;;;;;;x
VIETmisc.8154.b;Reveal myself and apologize for my errors.;;;;;;;;;;;;x
VIETmisc.8154.c;Reveal myself and discuss what he thinks should be done.;;;;;;;;;;;;x
VIETmisc.8154.d;Reveal myself and politely tell him to mind his business.;;;;;;;;;;;;x
VIETmisc.8155.desc;You and a few guards are traveling in the more rural parts of the country, when you come across a man sitting by an overturned carriage. He appears to be in pain, and explains he is a traveling merchant. Bandits attacked him and took all his goods. However, he still has some left belongings at his camp nearby. If you escorted him back to his camp, he will compensate you.;;;;;;;;;;;;x
VIETmisc.8155.a;Sure! Always glad to lend a hand.;;;;;;;;;;;;x
VIETmisc.8155.b;You're on your own, stranger.;;;;;;;;;;;;x
VIETmisc.8155.c;Something seems fishy. We should leave.;;;;;;;;;;;;x
VIETmisc.8155.d;Something seems fishy. Let's help, but be on your guard, men.;;;;;;;;;;;;x
VIETmisc.8156.tooltip; \n\n\nYou agree to help the merchant.;;;;;;;;;;;;x
VIETmisc.8156.desc;The merchant happily leads you back to his camp at a surprisingly brisk pace. Once you approach the camp, however, you realize there are heavily armored men around. The ‘merchant' shouts to the men, "Looks like we've got ourselves another fool!";;;;;;;;;;;;x
VIETmisc.8156.a;You and your men fought off the bandits and escaped.;;;;;;;;;;;;x
VIETmisc.8156.b;You and your men fought the bandits and killed them all.;;;;;;;;;;;;x
VIETmisc.8156.c;You and your men were alert and prepared, thankfully.;;;;;;;;;;;;x
VIET_telrav_fight_a;How could you have been so gullible? That bandit led you into an ambush that almost claimed your life!;;;;;;;;;;;;x
VIET_telrav_fight_b;Though you were caught off guard, your superior discipline and fighting abilities saved the day, and now the bandits' ill-gotten gains are all yours.;;;;;;;;;;;;x
VIET_telrav_fight_c;The bandits stood no chance. What more, their ill-gotten gains are all yours now!;;;;;;;;;;;;x
VIETmisc.8157.desc;The spice merchant says his special blend of spices is like no other - twenty one different spices, to be exact, ground and mixed together. He lets me sample a bit, and I find it pleasurably savory with just a hint of spiciness. He calls it his world famous Twenty One Seasoning Mix, and refuses to sell anyone the recipe.;;;;;;;;;;;;x
VIETmisc.8157.a;I will purchase some for my cook to use!;;;;;;;;;;;;x
VIETmisc.8157.b;I will purchase a lot for my cook to use!;;;;;;;;;;;;x
VIETmisc.8157.c;It's nice, but not good enough for me.;;;;;;;;;;;;x
VIETmisc.8158.desc;I am eating pasta, and I realize it tastes rather bland. But what if... I added something to spice it up?\n\nAfter thinking it over, I decide to grace my pasta with a large helping of:;;;;;;;;;;;;x
VIETmisc.8158.a;Basil;;;;;;;;;;;;x
VIETmisc.8158.b;Oregano;;;;;;;;;;;;x
VIETmisc.8158.c;Crumbly cheese;;;;;;;;;;;;x
VIETmisc.8158.d;Salt;;;;;;;;;;;;x
VIETmisc.8159.desc;The holy men say I should cut down on the garlic and onion in my diet. Though many learned men say these plants do have their medical benefits, traditionally [Root.Religion.GetName] belief argues that consuming these pungent plants is spiritually dangerous, as they stimulate sexual and aggressive desires in the body.;;;;;;;;;;;;x
VIETmisc.8159.a;Give up delicious food? No way!;;;;;;;;;;;;x
VIETmisc.8159.b;I can eat less, sure.;;;;;;;;;;;;x
VIETmisc.8159.c;But what if I want to stimulate myself?;;;;;;;;;;;;x
VIETmisc.8159.d;What a silly fear of mere plants!;;;;;;;;;;;;x
VIETmisc.8160.desc;[target_VIET_muslim_garlic_courtier.GetTitledName] ate something with a lot of garlic in it before coming to the mosque, and everyone can spell it on [target_VIET_muslim_garlic_courtier.GetHerHis] breath. To quote hadith, the Prophet (Peace Be Upon Him) said: "He who eats garlic should not come near this mosque until its odour goes away.";;;;;;;;;;;;x
VIETmisc.8160.a;Not my place to worry.;;;;;;;;;;;;x
VIETmisc.8160.b;Privately tell [target_VIET_muslim_garlic_courtier.GetFirstName] this is not acceptable.;;;;;;;;;;;;x
VIETmisc.8160.c;Privately tell [target_VIET_muslim_garlic_courtier.GetFirstName] to leave immediately.;;;;;;;;;;;;x
VIETmisc.8160.d;Publicly shame and kick [target_VIET_muslim_garlic_courtier.GetHerHim] out.;;;;;;;;;;;;x
VIETmisc.8161.desc;My cook asks what sort of onion I want most of in my meal today.;;;;;;;;;;;;x
VIETmisc.8161.a;Red onion;;;;;;;;;;;;x
VIETmisc.8161.b;White onion;;;;;;;;;;;;x
VIETmisc.8161.c;Green onion;;;;;;;;;;;;x
VIETmisc.8161.d;Why can't you decide? You're the culinary expert!;;;;;;;;;;;;x
VIETmisc.8162.desc;Cinnamon is delicious, but few in America know where the exotic spice comes from. Your courtiers are debating various theories about cinnamon's origin that they know of. You relay one theory you heard a while back, and find to be plausible:;;;;;;;;;;;;x
VIETmisc.8162.a;Giant Caribbean birds collect it from a mysterious land to use for nests;;;;;;;;;;;;x
VIETmisc.8162.b;Fishers cast nets over the edge of the world;;;;;;;;;;;;x
VIETmisc.8162.c;Southern sorcerers grow it with their magics;;;;;;;;;;;;x
VIETmisc.8162.d;It's probably just another plant they farm somewhere;;;;;;;;;;;;x
VIET_cinnamon_question_a;The crafty Caribbean trick the birds into fleeing, and then take the sticks;;;;;;;;;;;;x
VIET_cinnamon_question_b;These fishermen do this over the source of the Mississippi;;;;;;;;;;;;x
VIET_cinnamon_question_c;The sorcerers know ancient incantations that transform ordinary plants into the spice;;;;;;;;;;;;x
VIET_cinnamon_question_d;Perhaps it is harvested from the fabled Spice Islands;;;;;;;;;;;;x
VIETmisc.8163.desc;he visiting merchants present you with a gift of Dhana Jiru - a spice mix made using mainly roasted ground cumin and coriander, mixed with various other spices - for your cooks' use.;;;;;;;;;;;;x
VIETmisc.8163.a;Delicious!;;;;;;;;;;;;x
VIETmisc.8163.b;Sounds too spicy for me.;;;;;;;;;;;;x
VIETmisc.8164.desc;Someone is offering you jira water - a popular drink made with boiled cumin seeds, drunk and enjoyed by all, from the lowest of beggars to the highest of rajas.;;;;;;;;;;;;x
VIETmisc.8164.a;Thank you!;;;;;;;;;;;;x
VIETmisc.8165.desc;Some are aware of my melancholy moods, and have recommended I bath in some saffron to heal myself, But I am unsure whether I should do this. On the other hand, saffron is very expensive.;;;;;;;;;;;;x
VIETmisc.8165.a;It better be worth it!;;;;;;;;;;;;x
VIETmisc.8165.b;It costs too much.;;;;;;;;;;;;x
VIETmisc.8165.c;I don't think it works!;;;;;;;;;;;;x
VIETmisc.8166.desc;Since ancient days, saffron hasn't been used only for food, perfume, or as medicine - it has also been used as an aphrodisiac! A merchant I trust is offering me a special kind of saffron for a relatively cheap price. I am to put it in my bath waters and bathe together with a lover, to make our lovemaking even more pleasurable.;;;;;;;;;;;;x
VIETmisc.8166.a;Buy some for me and my spouse.;;;;;;;;;;;;x
VIETmisc.8166.b;I'll like some for me and my lover.;;;;;;;;;;;;x
VIETmisc.8166.c;I'll find a courtesan to share this with.;;;;;;;;;;;;x
VIETmisc.8166.d;I'll find a handsome page to share this with.;;;;;;;;;;;;x
VIETmisc.8166.e;On second thought, I don't need it.;;;;;;;;;;;;x
VIETmisc.8167.desc;You were gifted some asafoetida spice the other day but didn't find much use for it. However, several people you know currently have situations where this herb may be of great use as it has many non-culinary properties, but you only have enough to give to one person.;;;;;;;;;;;;x
VIETmisc.8167.a;Help the awkward maidservant with her constant flatulence;;;;;;;;;;;;x
VIETmisc.8167.b;Help the lusty merchant use it as an aphrodisiac;;;;;;;;;;;;x
VIETmisc.8167.c;Help the scribe kill a tree at his home to clear way for renovations;;;;;;;;;;;;x
VIETmisc.8167.d;Help the elderly midwife with her breathing problems;;;;;;;;;;;;x
VIETmisc.8168.desc.a;You've noticed lately that at the edge of your residence, a large clump of wood evans is growing on the ground. They say this herb wards off evil spirits and repels venomous snakes, so this is an encouraging and auspicious sign, surely! For us Christians particularly, because its leaves grow in threes, it also reminds us of the Holy Trinity.;;;;;;;;;;;;x
