#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
VIET_province_musk_deer;Musk Deer;;;;;;;;;;;;x
VIET_province_musk_deer_desc;The numbers of musk deer in this province has grown lately. There are huge profits to be made from the glands of male musk deer, used to make perfumes, soaps, medicines, and more, so this has stimulated the local economy.;;;;;;;;;;;;x
VIET_rose_tea;Rose Tea;;;;;;;;;;;;x
VIET_rose_tea_desc;This character recently consumed some herbal tea, whose main component were rose petals, the fruit of the rose plant, or both.;;;;;;;;;;;;x
VIET_not_enough_sex_rumors;Perceived Lack of Virility;;;;;;;;;;;;x
VIET_not_enough_sex_rumors_desc;Rumor has it this grown man doesn't have enough experience with women.;;;;;;;;;;;;x
VIET_dishonored_deflowered_maiden;Dishonorable Maiden;;;;;;;;;;;;x
VIET_dishonored_deflowered_maiden_desc;They say when she was younger, this lady lost her innocence to a disreputable man, smearing her and her family's reputation for the rest of her life.;;;;;;;;;;;;x
VIET_captured_notorious_bandit;Captured Notorious Bandit;;;;;;;;;;;;x
VIET_captured_notorious_bandit_desc;Under this person's leadership, a most notorious bandit who had evaded capture for years was finally brought to justice.;;;;;;;;;;;;x
VIET_hired_notorious_bandit;Hired Notorious Bandit;;;;;;;;;;;;x
VIET_hired_notorious_bandit_desc;This person was responsible for apprehending a most notorious bandit who had evaded capture for years. Yet, instead of serving justice, this person recruited the services of the villain for their own ends.;;;;;;;;;;;;x
VIET_notorious_bandit;Notorious Bandit;;;;;;;;;;;;x
VIET_notorious_bandit_desc;This person was once an infamous brigand, a self-proclaimed "obtainer of goods, taker of lives, and defiler of daughters," before they decided to make use of their talents for somewhat more official ends.;;;;;;;;;;;;x
VIET_respects_women;Respects Women;;;;;;;;;;;;x
VIET_opinion_shameless_rake;Shameless Rake;;;;;;;;;;;;x
VIET_opinion_condenscending_attitude;Condenscending Attitude;;;;;;;;;;;;x
VIET_defiler_of_maidens;Defiler of Maidens;;;;;;;;;;;;x
VIET_defiler_of_maidens_desc;This rake enjoys seducing and ruining naive virgins, and is quite proud of that fact. Not too many approve of this hobby of his, particulary given some of the nasty rumors surrounding his antics.;;;;;;;;;;;;x
VIET_wolfish_grin;Wolfish Grin;;;;;;;;;;;;x
VIET_wolfish_grin_desc;This character has a very unsettling grin that makes them look like a ravenous wolf, ready to pounce on some fresh meat.;;;;;;;;;;;;x
VIET_shared_dream_good;Shared Dream (Good);;;;;;;;;;;;x
VIET_shared_dream_bad;Shared Dream (Bad);;;;;;;;;;;;x
VIET_kdrama_dream_girls_pov;Dreamt of an Innocent Love Story;;;;;;;;;;;;x
VIET_kdrama_dream_girls_pov_desc;"He was handsome and brooding, yet what did she see in this annoying man who was almost like an arrogant older brother to her?";;;;;;;;;;;;x
VIET_kdrama_dream_boys_pov;Dreamt of an Innocent Love Story;;;;;;;;;;;;x
VIET_kdrama_dream_boys_pov_desc;"She was pretty and plucky, yet what did he see in this silly girl who was almost like a stupid little sister to him?";;;;;;;;;;;;x
VIET_dreamscape_dream;Dreamt of a Primordial Universe;;;;;;;;;;;;x
VIET_campfire_dream;Reality or Dream?;;;;;;;;;;;;x
VIET_primordial_river_dream;Dreamt of a Primordial River;;;;;;;;;;;;x
VIET_primordial_river_dream_desc;"In the beginning of existence, there was nothing but the primordial river, that stretched endlessly. All that was, was the river.";;;;;;;;;;;;x
VIET_kdrama_music_dream;Inspiring Dream about Music;;;;;;;;;;;;x
VIET_kdrama_music_dream_desc;In dreams, in music, and in love, there are no impossibilities.;;;;;;;;;;;;x
VIET_lost_tunnel_dream;Dreamt of an Endless Dungeon;;;;;;;;;;;;x
VIET_lost_tunnel_dream_desc;This unfortunate victim never found a way out in a dream they recently had.;;;;;;;;;;;;x
VIET_vague_dream_of_dreamer_female;Dreamed of a Mysterious Woman;;;;;;;;;;;;x
VIET_vague_dream_of_dreamer_female_desc;"In the primordial fields, she wandered in a dream at the end of time.";;;;;;;;;;;;x
VIET_vague_dream_of_dreamer_male;Dreamed of a Mysterious Man;;;;;;;;;;;;x
VIET_vague_dream_of_dreamer_male_desc;"In the primordial fields, he wandered in a dream at the end of time.";;;;;;;;;;;;x
VIET_appreciates_fine_art;Appreciates True Art;;;;;;;;;;;;x
VIET_appreciates_fine_art_desc;"Only a cultured person such as myself can understand the intricacies and nuances of the artist's hidden message!";;;;;;;;;;;;x
VIET_opinion_values_our_relationship;Values Our Relationship;;;;;;;;;;;;x
VIET_opinion_doesnt_value_relationship;Doesn't Value Relationship;;;;;;;;;;;;x
VIET_three_kingdoms_cao_cao;Inspired by the Three Kingdoms Warlord Cao Cao;;;;;;;;;;;;x
VIET_three_kingdoms_cao_cao_desc;"I would rather betray the world, then have the world betray me.";;;;;;;;;;;;x
VIET_three_kingdoms_liu_bei;Inspired by the Three Kingdoms Warlord Liu Bei;;;;;;;;;;;;x
VIET_three_kingdoms_liu_bei_desc;Benevolence!;;;;;;;;;;;;x
VIET_three_kingdoms_sun_quan;Inspired by the Three Kingdoms Warlord Sun Quan;;;;;;;;;;;;x
VIET_three_kingdoms_sun_quan_desc;The longest-lived of the founders of the Three Kingdoms, his contributions and ability have often been underestimated, even in death. This person understands things differently.;;;;;;;;;;;;x
VIET_three_kingdoms_dong_zhuo;Inspired by the Three Kingdoms Warlord Dong Zhuo;;;;;;;;;;;;x
VIET_three_kingdoms_dong_zhuo_desc;Although Dong Zhuo is generally considered a villain, this person sees instead the value power, ambition, and harsh authority can bring - so long as it is not mixed with lust and arrogance.;;;;;;;;;;;;x
VIET_three_kingdoms_guan_yu;Inspired by the Three Kingdoms General Guan Yu;;;;;;;;;;;;x
VIET_three_kingdoms_guan_yu_desc;Guan Yu was so famed and respected in real life as a warrior that he was later deified in China. Whether this person believes Guan Yu is truly the God of War or not, they see in his honor and bravery an example for all.;;;;;;;;;;;;x
VIET_three_kingdoms_zhang_fei;Inspired by the Three Kingdoms General Zhang Fei;;;;;;;;;;;;x
VIET_three_kingdoms_zhang_fei_desc;Though often an angry drunk who was not as calm and sensible as his elder sworn brothers Liu Bei and Guan Yu, Zhang Fei was nevertheless a fearsome and capable warrior, and for this reason this person holds him in high regard.;;;;;;;;;;;;x
VIET_three_kingdoms_xiahou_dun;Inspired by the Three Kingdoms General Xiahou Dun;;;;;;;;;;;;x
VIET_three_kingdoms_xiahou_dun_desc;It is said that when an arrow struck his eye in battle, Cao Cao's general, Xiahou Dun, plucked out his eye and ate it, saying that he could not simply discard that which his parents gave him.;;;;;;;;;;;;x
VIET_three_kingdoms_lu_bu;Inspired by the Three Kingdoms General Lu Bu;;;;;;;;;;;;x
VIET_three_kingdoms_lu_bu_desc;"Among men, Lu Bu. Among steeds, Red Hare.";;;;;;;;;;;;x
VIET_three_kingdoms_zhuge_liang;Inspired by the Three Kingdoms Strategist Zhuge Liang;;;;;;;;;;;;x
VIET_three_kingdoms_zhuge_liang_desc;"Without modest simplicity, one cannot brighten volition. Without tranquility and serenity, one cannot reach far.";;;;;;;;;;;;x
VIET_three_kingdoms_sima_yi;Inspired by the Three Kingdoms Strategist Sima Yi;;;;;;;;;;;;x
VIET_three_kingdoms_sima_yi_desc;This character greatly admires the Chinese general, strategist, and statesman Sima Yi. Though he has been overshadowed by his rival Zhuge Liang, few can deny he too had his own immense talents and capabilities - after all, few could even match the famed Zhuge Liang as something of an equal.;;;;;;;;;;;;x
VIET_three_kingdoms_zhou_yu;Inspired by the Three Kingdoms Strategist Zhou Yu;;;;;;;;;;;;x
VIET_three_kingdoms_zhou_yu_desc;Handsome, charming, intelligent, cultured, and capable - what else could anyone want in an advisor? It is little wonder that this person greatly admires the character of Zhou Yu. If only he had not died so young!;;;;;;;;;;;;x
VIET_three_kingdoms_chen_gong;Inspired by the Three Kingdoms Strategist Chen Gong;;;;;;;;;;;;x
VIET_three_kingdoms_chen_gong_desc;If only Lu Bu had listened to the virtuous and shrewd Chen Gong, how different Chinese history would have been! At the very least, that's what this person thinks.;;;;;;;;;;;;x
VIET_three_kingdoms_diaochan;Inspired by the Three Kingdoms Noblewoman Diaochan;;;;;;;;;;;;x
VIET_three_kingdoms_diaochan_desc;As a later poet would compose in honor of Diaochan, who sacrificed herself for a nation:\n\n"Wang Yun staked the empire's fate on a gentle maiden's charm\nSprear and shield were set aside, no soldier came to harm\nIn the fray at Tiger Pass three heroes fought in vain\nInstead the victory song was sung at Phoenix Pavilion.";;;;;;;;;;;;x
VIET_three_kingdoms_sun_shangxiang;Inspired by the Three Kingdoms Noblewoman Sun Shangxiang;;;;;;;;;;;;x
VIET_three_kingdoms_sun_shangxiang_desc;Whoever said a woman can't fight well? Certainly not this person, who admires Sun Shangxiang.;;;;;;;;;;;;x
VIET_three_kingdoms_qiao_sisters;Inspired by the Three Kingdoms Noblewomen, the Qiao Sisters;;;;;;;;;;;;x
VIET_three_kingdoms_qiao_sisters_desc;The Qiao sisters are remembered as the devoted wives of the Chinese warlord Sun Ce and his general and friend Zhou Yu. The lascivious warlord Cao Cao coveted them, and his son supposedly wrote the following poem to express his father's desire:\n\n"Aloft on either side, twin towers —\nLeft, Jade Dragon, and Right, Golden Phoenix —\nHolding two Qiaos,\nOne would rejoice day and night.;;;;;;;;;;;;x
VIET_three_kingdoms_huang_yueying;Inspired by the Three Kingdoms Noblewoman Huang Yueying;;;;;;;;;;;;x
VIET_three_kingdoms_huang_yueying_desc;There is a saying in China: "Don't be like Kongming when you choose a wife. He ended up with Huang Chengyan's ugly daughter, Huang Yueying." It was said Lady Huang may have actually been beautiful, but her father spread rumors that his talented daughter was ugly so that he could find a worthy son-in-law. This character, like Kongming, understands that an intelligent, capable woman is someone to be admired, no matter her looks.;;;;;;;;;;;;x
VIET_liu_bei_shoemaker_shrine_small;Small Shrine to Liu Bei;;;;;;;;;;;;x
VIET_liu_bei_shoemaker_shrine_large;Large Shrine to Liu Bei;;;;;;;;;;;;x
VIET_italian_merchant_support;Supported Italian Merchants against Local Officials;;;;;;;;;;;;x
VIET_byzantine_noble_support;Supported Local Officials against Italian Merchants;;;;;;;;;;;;x
VIET_negotiated_italian_deals;Negotiated Deals with Italian Merchants;;;;;;;;;;;;x
VIET_negotiated_italian_deals_desc;The leadership here was initially involed in some disputes with Italian merchants operating locally. However, through some careful negotiations, a deal was established that benefits both sides.;;;;;;;;;;;;x
VIET_italian_merchant_negotiator;Negotiator for Italian Merchants;;;;;;;;;;;;x
VIET_italian_merchant_negotiator_desc;This character first rose to prominence acting as a negotiator for a collective group of Italian merchants seeking to make profitable deals with officials serving local regimes in the Eastern Mediterranean.;;;;;;;;;;;;x
VIET_baklava_merchant_origin;Baklava Merchant;;;;;;;;;;;;x
VIET_baklava_merchant_origin_desc;This man was once a baklava merchant. He still to this day treats his guests to the most syrupy and sweetest baklava ever.;;;;;;;;;;;;x
VIET_open_minded_ruler;Open Minded Ruler;;;;;;;;;;;;x
VIET_eerie_story;Eerie Story;;;;;;;;;;;;x
VIET_eerie_story_desc;This character was recently told an eerie story. There are many strange things out there!;;;;;;;;;;;;x
VIET_upright_official;Upright Official;;;;;;;;;;;;x
VIET_upright_official_desc;This character was previously a lesser civil official, known for being extremely upright, fair, and capable in administrative dealings.;;;;;;;;;;;;x
VIET_promoted_minor_official;Promoted Minor Official of Inferior Origins;;;;;;;;;;;;x
VIET_promoted_minor_official_desc;This character recently promoted a lesser official who was being ignored by his superiors, despite possessing great skill and talent, simply due to having a humble, inferior family background.;;;;;;;;;;;;x
VIET_talented_humble_official;Talented Official of Humble Origins;;;;;;;;;;;;x
VIET_talented_humble_official_desc;Rumors abound that this man's mother was a common whore. Whatever the truth may be, it is undeniable he had very humble origins, yet despite this he made a name for himself as a talented and capable official.;;;;;;;;;;;;x
VIET_bread_crust_lover;Bread Crust Lover;;;;;;;;;;;;x
VIET_bread_crust_lover_desc;This person's love of eating bread crusts is known throughout the land.;;;;;;;;;;;;x
VIET_wolf_protector;Mysterious Wolf Protector;;;;;;;;;;;;x
VIET_wolf_protector_desc;What is that lone wolf, always standing around in the far distance, watching as if it were guarding something?;;;;;;;;;;;;x
VIET_province_blacksmiths_renowned;Renowned Blacksmiths;;;;;;;;;;;;x
VIET_magnificent_castle_dream;Dreamt of a Magnificent Castle;;;;;;;;;;;;x
VIET_notorious_jailbreak;Notorious Jailbreak;;;;;;;;;;;;x
VIET_notorious_jailbreak_desc;A violent and deranged criminal kept in this character's prison escaped and went on a murder spree before being caught. This reflects badly on this person's leadership and management abilities.;;;;;;;;;;;;x
VIET_province_forest_spirit_guardian;Benevolent Forest Spirit;;;;;;;;;;;;x
VIET_province_forest_spirit_guardian_desc;Rumor has it that there is a benevolent spirit living in the forests of this province, who protects the locals from both worldly and spiritual dangers.;;;;;;;;;;;;x
VIET_province_mad_scientist_rumors;Mad Scholar;;;;;;;;;;;;x
VIET_province_mad_scientist_rumors_desc;They say some sort of alchemist or sorcerer lives here, engaging in all sorts of unholy experiments, yet no one has found conclusive proof of this.;;;;;;;;;;;;x
VIET_province_abandoned_village;Villagers Disappeared;;;;;;;;;;;;x
VIET_province_abandoned_village_desc;An entire village in this province somehow disappeared overnight. Its buildings and roads remain, but none of its inhabitants could be found.;;;;;;;;;;;;x
VIET_province_perfect_marriage;Perfect Marriage;;;;;;;;;;;;x
VIET_province_perfect_marriage_desc;A wedding between the son and daughter of two powerful families who were perfectly suited for one another was recently held here. What is amazing, however, was that supposedly at the wedding, various good omens and signs from heaven appeared. Surely the people here are blessed!;;;;;;;;;;;;x
VIET_muslim_republic_adopted_urchin;Adopted me when I was a street urchin;;;;;;;;;;;;x
VIET_aladdin_street_rat;Street Rat;;;;;;;;;;;;x
VIET_aladdin_street_rat_desc;As a child, tragic circumstances led this man to becoming a street rat. His life changed when he tried to pickpocket a patrician - this patrician, impressed with the boy's bravery and bravado, adopted him. He has adjusted to his new life but still retains the sharpness and guile that allowed him to survive.;;;;;;;;;;;;x
VIET_opinion_disappointed;Disappointed;;;;;;;;;;;;x
VIET_opinion_likes_to_be_silly_with_me;Silly Together;;;;;;;;;;;;x
VIET_province_ancient_cistern_restored;Ancient Cistern Restored;;;;;;;;;;;;x
VIET_province_colorful_rain_good;Colorful Rain;;;;;;;;;;;;x
VIET_province_colorful_rain_good_desc;It recently rained in this province, but the strange thing about it was that the rain was quite colorful. They say that this is a sign of good fortune to come for the inhabitants of this province.;;;;;;;;;;;;x
VIET_province_colorful_rain_bad;Colorful Rain;;;;;;;;;;;;x
VIET_province_colorful_rain_bad_desc;It recently rained in this province, but the strange thing about it was that the rain was quite colorful. They say that this is an ill omen of misfortunes to come for the inhabitants of this province.;;;;;;;;;;;;x
VIET_read_book_hotel_del_luna;Recently Read an Amazing Novel about Love and Life;;;;;;;;;;;;x
VIET_read_book_hotel_del_luna_desc;Every now and then, we come across a great story where we least expect it.;;;;;;;;;;;;x
VIET_mysterious_vision_past;Mysterious Vision of the Past;;;;;;;;;;;;x
VIET_mysterious_vision_past_desc;Was that vision truly from some past life?;;;;;;;;;;;;x
VIET_read_book_cute_love_story;Read Simple Love Story;;;;;;;;;;;;x
VIET_read_book_cute_love_story_desc;Sometimes, it is the simple, endearing stories that affect us the most.;;;;;;;;;;;;x
VIET_second_hand_embarassment;Experienced Second Hand Embarassment;;;;;;;;;;;;x
VIET_province_popular_oblivion_wayshrine;Old Wayshrine;;;;;;;;;;;;x
VIET_province_popular_oblivion_wayshrine_desc;An old wayshrine in this region has recently become quite famous, attracting pilgrims and travelers from afar. It is a boost to the local economy.;;;;;;;;;;;;x
VIET_bought_discount_merchandise;Bought Cheap, Discounted Merchandise;;;;;;;;;;;;x
VIET_bought_discount_merchandise_desc;"You don't want the very best. You want cheap. I got cheap.";;;;;;;;;;;;x
VIET_shadowbanish_wine;Drank Bottle of "Shadow Banish" Wine;;;;;;;;;;;;x
VIET_shadowbanish_wine_desc;This character drank a bottle of a special wine which supposedly has the ability to improve one's eyesight at night, and see that which could not otherwise be seen in the darkness.;;;;;;;;;;;;x
VIET_minor_curse;Rumors of a Curse;;;;;;;;;;;;x
VIET_minor_curse_desc;This character is rumored to have been on the receiving end of a minor curse. Is it true, or is it just everyone's imagination? No one knows for sure.;;;;;;;;;;;;x
VIET_mazoga_the_orc;Knight of Dubious Origin;;;;;;;;;;;;x
VIET_mazoga_the_orc_desc;This woman of dubious origins is a self-proclaimed knight. Whether her claims are true or not, her skill in battle is not to be scoffed at, nor is her deep sense of justice.;;;;;;;;;;;;x
VIET_ontus_vanin_character;Lazy Old Scholar;;;;;;;;;;;;x
VIET_ontus_vanin_character_desc;This retired, old scholar enjoys sleeping in late and reading trashy books. He also has a lot of knowledge about local shrines and geography.;;;;;;;;;;;;x
VIET_runs_in_circles;Runs In Circles;;;;;;;;;;;;x
VIET_runs_in_circles_desc;Most of the time this lady acts odd but relatively normal. However, she is a madwoman. The moment she gets provoked, she'll start screaming “Ni ni ni ni ni!” and running around in circles, hence her nickname, “Runs in Circles.”;;;;;;;;;;;;x
VIET_province_elder_scrolls_mudcrab;Giant Mudcrab;;;;;;;;;;;;x
VIET_province_elder_scrolls_mudcrab_desc;In this province, there have been purported sightings of an otherworldly, giant mudcrab wandering the coast and rivers.;;;;;;;;;;;;x
VIET_anvil_dream_gold_coast;Dreamt of a Golden Coastline;;;;;;;;;;;;x
VIET_anvil_dream_gold_coast_desc;Far from the bustling of the port city was an untouched, pristine coast. The beaches were warm and sandy, with clear waters, and the nearby terrain was filled with thriving, golden grasses and small shrubs and plants scattered among the rocks.;;;;;;;;;;;;x
VIET_anvil_dream_ladys_stone;Dreamt of the Lady's Stone;;;;;;;;;;;;x
VIET_anvil_dream_ladys_stone_desc;It was an ancient standing stone - the locals said it was supposedly built in a mythic era, when the barriers between the divine and human worlds had not yet existed. Whatever it is, in its presence one can surely feel the weight of timeless existence.;;;;;;;;;;;;x
VIET_anvil_dream_anvil_docks;Dreamt of the Bustling Docks of a Port City;;;;;;;;;;;;x
VIET_anvil_dream_anvil_docks_desc;Many of the town's folk were directly or indirectly associated with ships and sailing... sailors, ship-owners, men made rich and poor by the sea trade, and the lonely wives of men who follow the sea.;;;;;;;;;;;;x
VIET_anvil_dream_anvil_streets;Dreamt of the Beautiful Streets of a Port City;;;;;;;;;;;;x
VIET_anvil_dream_anvil_streets_desc;It was initially just supposed to be a mundane walk through the cobbled streets. But when the sun began to set, and its fading rays illuminated the rose-fired sky behind the marbled buildings and olive trees.... This was beauty, true and simple, indeed!;;;;;;;;;;;;x
VIET_Oblivion_dream_complete_alt;Dream of Adventure;;;;;;;;;;;;x
VIET_Oblivion_dream_complete_desc_alt;This character once had a most epic dream. In it, they helped a long-lost Prince and his allies defend their home and Empire from a demonic army invading from the gates of hell itself... or at least they were supposed to, but instead got distracted running around doing random quests and errands for the locals. So vivid was this dream that to this day this character still recalls it.;;;;;;;;;;;;x
VIET_opinion_didnt_believe_me;Didn't Believe Me;;;;;;;;;;;;x
VIET_opinion_believes_me;Believed Me;;;;;;;;;;;;x
VIET_comforting_dream_deceased;Comforting Dream of the Deceased;;;;;;;;;;;;x
VIET_comforting_dream_deceased_desc;This character recently had a comforting dream about someone dear to them who recently passed away.;;;;;;;;;;;;x
VIET_deathbed_wisdom;Deathbed Wisdom;;;;;;;;;;;;x
VIET_deathbed_wisdom_desc;This character recently received some valuable advice or insights from someone close to them before they passed away.;;;;;;;;;;;;x
VIET_rat_spirit_blessings;Creature's Mysterious Blessings;;;;;;;;;;;;x
VIET_rat_spirit_blessings_desc;Are not the creatures of the earth our brothers and sisters too?;;;;;;;;;;;;x
VIET_dying_acquaintance_advice;Dying Acquaintance's Advice;;;;;;;;;;;;x
VIET_dying_acquaintance_advice_desc;This character received advice on various matters from an acquaintance who claimed it was provided by the spirits of the dead. Strangest of all, the advice has been quite helpful.;;;;;;;;;;;;x
VIET_province_ghostly_visitors_blessing;Blessed by Local Spirits;;;;;;;;;;;;x
VIET_province_ghostly_visitors_blessing_desc;Recent ghost sightings correlate with an increase in prosperity in the region... or at least so some claim. Others are more skeptical.;;;;;;;;;;;;x
VIET_province_ghostly_visitors_curse;Cursed by Local Spirits;;;;;;;;;;;;x
VIET_province_ghostly_visitors_curse_desc;Recent ghost sightings correlate with an increase in difficulties the region... or at least so some claim. Others are more skeptical.;;;;;;;;;;;;x
VIET_province_respected_elder_death_blessings;Elder's Blessings;;;;;;;;;;;;x
VIET_province_respected_elder_death_blessings_desc;An elder from one of the local villages, widely revered and renowned throughout the region, has recently passed away. Some say that recent boons in the area are thanks to his benevolent spirit.;;;;;;;;;;;;x
VIET_curse_of_giltine;Curse of Giltine;;;;;;;;;;;;x
VIET_curse_of_giltine_desc;This character had a nightmare about Giltine, a Baltic goddess of death. Could it be the cause of this character's recent slew of bad luck? Or is that just pure coincidence?;;;;;;;;;;;;x
VIET_deaths_blessing;Death's Blessing;;;;;;;;;;;;x
VIET_deaths_blessing_desc;Rumor has it that Death, in the form of a young maiden, visited this character by accident in a dream or a vision and, due to this character's politeness, decided to bless them with fortune and good luck. So they say, of course. Among the living, the truth of the matter might never be truly known.;;;;;;;;;;;;x
VIET_zombie_outbreak_stories;Rumors of Undead;;;;;;;;;;;;x
VIET_zombie_outbreak_stories_desc;There are rumors of the undead rising from their graves in this region. Many educated and learned men, from scholars to clergy, believe these are probably just the ramblings of ignorant peasants. Probably.;;;;;;;;;;;;x
VIET_happy_memory_of_parents;Recalled Happy Memory about Parents;;;;;;;;;;;;x
VIET_province_procession_of_the_dead;Sightings of Processions of the Dead;;;;;;;;;;;;x
VIET_province_serial_killer_found;Serial Killer Found;;;;;;;;;;;;x
VIET_province_serial_killer_found_desc;A serial killer who happened to be a nobleman terrorized the region for some time. However, a number of clever guards found a way to ambush him, and the man preferred death over being captured alive. Nevertheless, the locals are very much relieved at the turn of events.;;;;;;;;;;;;x
VIET_province_literal_ghost_town;Mundane Ghostly Sightings;;;;;;;;;;;;x
VIET_province_literal_ghost_town_desc;It seems even ghosts engage in boring, everyday activities like eating, conversation, and games - or at least so the recent ghost sightings in this region would suggest. Who knows if such stories are fabrications or true, eyewitness accounts!;;;;;;;;;;;;x
VIET_province_death_of_several_officials;Multiple Deaths in Administration;;;;;;;;;;;;x
VIET_province_death_of_several_officials_desc;Several important local officials happened to die around the same time. This will have a negative impact on the region's ability to govern itself effectively, at least in the short term.;;;;;;;;;;;;x
VIET_province_secretly_corrupt_official_dies;Secretly Corrupt Official Dies;;;;;;;;;;;;x
VIET_province_secretly_corrupt_official_dies_desc;For years, a local official fooled everyone into thinking he was a benevolent figure. Recently, after his death, everyone learned the truth of his depraved levels of corruption. Still, at least now the area will do much better without his machinations.;;;;;;;;;;;;x
VIET_province_holy_hermit_passes_away;Famous Hermit Passes Away;;;;;;;;;;;;x
VIET_province_holy_hermit_passes_away_desc;For years a famous hermit dwelled in the wilderness of this region, engaging in spiritual practices while giving the locals guidance and spiritual support. He has recently passed away, but his place of death has become a minor site of pilgrimage.;;;;;;;;;;;;x
VIET_province_old_runestone_found;Old Runestone Found;;;;;;;;;;;;x
VIET_province_grandmother_passes_away;Beloved Grandmother Passes Away;;;;;;;;;;;;x
VIET_province_grandmother_passes_away_desc;An elder in one of the local villages was respected all over the region for his wisdom, humility, and kindness to all. Nicknamed the "grandmother of all," her recent death has led to an outpouring of grief and support among the locals, who claim her spirit now watches over everyone.;;;;;;;;;;;;x
VIET_friendly_ghost_stalker;Friendly Ghost;;;;;;;;;;;;x
VIET_friendly_ghost_stalker_desc;They say a friendly and playful spirit is attached to this character, following them around secretly to help them in various tasks. Mere superstition or the truth? It's hard to say.;;;;;;;;;;;;x
VIET_servants_death_love_lesson;Life Lesson about Lost Love;;;;;;;;;;;;x
VIET_final_journey_dream_relative;Dream of the Final Journey;;;;;;;;;;;;x
VIET_final_journey_dream_relative_desc;Before this character's relative died recently, their relative fell into a deep sleep and was heard mumbling a conversation with their deceased grandparent. While they were still unconscious, they muttered some indiscernible words, in a manner which would remind one of the sound of a gentle breeze beneath the azure sky. Their last words, which could barely be heard, was: "I love you.";;;;;;;;;;;;x
VIET_nobleman_with_criminal_problems;Nobleman with Criminal Problems;;;;;;;;;;;;x
VIET_nobleman_with_criminal_problems_desc;This man was once a target of the local criminal gangs before a merciful lord or lady decided to help them out.;;;;;;;;;;;;x
VIET_quick_witted_savior;Quick-Witted Servant;;;;;;;;;;;;x
VIET_quick_witted_savior_desc;This character was once a humble servant who was elevated to a higher court position after he or she saved the life of another servant using their quick wits.;;;;;;;;;;;;x
VIET_kaffir_lime_shampoo;Kaffir Lime Shampoo;;;;;;;;;;;;x
VIET_majoram_tea;Drinking Majoram Tea;;;;;;;;;;;;x
VIET_mastic_gum;Chewing Mastic Gum;;;;;;;;;;;;x
VIET_musk_mallow;Musk Mallow Perfume;;;;;;;;;;;;x
VIET_cooks_using_nutmeg;Cooks Using Nutmeg;;;;;;;;;;;;x
VIET_cooks_using_oregano;Cooks Using Oregano;;;;;;;;;;;;x
VIET_cooks_using_parsley;Cooks Using Parsley;;;;;;;;;;;;x
VIET_opinion_kaffir_lime_shampoo_gift;Gifted me Kaffir Lime shampoo;;;;;;;;;;;;x
VIET_opinion_musk_mallow_gift;Gifted me Musk Mallow perfume;;;;;;;;;;;;x
VIET_had_disgusting_medicine;Took Disgusting Medicine;;;;;;;;;;;;x
VIET_had_disgusting_medicine_desc;Maybe one day, someone brilliant will invent medicine that does not taste horrible. Until then, the world waits.;;;;;;;;;;;;x
VIET_intellectual_conversation;Intellectual Conversation;;;;;;;;;;;;x
VIET_intellectual_conversation_desc;To have an enlightening, thoughtful discussion with someone is a rare treasure that should be cherished in these dark times.;;;;;;;;;;;;x
VIET_drinking_basic_tonic;Drinking Herbal Tonic;;;;;;;;;;;;x
VIET_drinking_basic_tonic_desc;This combination of herbs, plants, animal parts, bones, and rocks has been verified by learned and knowledgeable medical practicioners to be one of the most effective health tonics currently available to most people, rich and poor alike.;;;;;;;;;;;;x
VIET_stays_up_late_night;Stays Up Late At Night;;;;;;;;;;;;x
VIET_stays_up_late_night_desc;Some people prefer the night to the day, when they can be by themselves to do what they enjoy.;;;;;;;;;;;;x
VIET_opinion_played_game;Played game together;;;;;;;;;;;;x
VIET_opinion_doesnt_approve_games;Doesn't approve of gaming habit;;;;;;;;;;;;x
VIET_opinion_gamer_loser;Pathetically obsessed with games;;;;;;;;;;;;x
VIET_opinion_taught_me_game_tricks;Gave me tips and tricks about my favorite game;;;;;;;;;;;;x
VIET_stays_up_late_night;Stays Up Late at Night;;;;;;;;;;;;x
VIET_stays_up_late_night_desc;"Surely staying awake for one more hour won't hurt me....";;;;;;;;;;;;x
VIET_personal_guards_get_adventurer_tips;Guards Given Adventurer's Advice;;;;;;;;;;;;x
VIET_personal_guards_get_adventurer_tips_desc;An adventurer helped this character's guards track down a band of troublesome bandits, and afterwards provided the guards with some useful advice and tips.;;;;;;;;;;;;x
VIET_anvil_siren_helper_female;Assisted Against Siren Gang;;;;;;;;;;;;x
VIET_anvil_siren_helper_female_desc;This woman was once a cuning adventurer who helped a ruler track down an all-female gang of bandits who used seduction to rob men. She pretended to want to join their gang, but in reality was helping set up an ambush for the ruler's guards.;;;;;;;;;;;;x
VIET_anvil_siren_helper_male;Assisted Against Siren Gang;;;;;;;;;;;;x
VIET_anvil_siren_helper_male_desc;This man was once a cuning adventurer who helped a ruler track down an all-female gang of bandits who used seduction to rob men. He pretended to fall for the gang's tricks, but in reality was helping set up an ambush for the ruler's guards.;;;;;;;;;;;;x
VIET_province_famous_baklava;Famous for its Baklava;;;;;;;;;;;;x
VIET_province_famous_baklava_desc;Baklava is a delicious pastry made from layers of dough filled with all manner of honey, syrup, nuts, and so on.;;;;;;;;;;;;x
VIET_scarborough_fair_lesson;Lesson of Scarborough Fair;;;;;;;;;;;;x
